f1,f2,f3,f4,f5,f6,clase
0.6666669151910531,1.0,0.5000011095864572,0.0,0.5,0.5,1
0.6666669151910531,1.0,0.5000011095864572,0.0,0.5,1.0,1
0.6666669151910531,1.0,0.5000011095864572,0.0,1.0,0.0,1
0.6666669151910531,1.0,0.5000011095864572,0.0,1.0,0.5,1
0.6666669151910531,1.0,0.5000011095864572,0.0,1.0,1.0,1
0.6666669151910531,1.0,0.5000011095864572,0.5,0.0,0.0,1
0.6666669151910531,1.0,0.5000011095864572,0.5,0.0,0.5,2
0.6666669151910531,1.0,0.5000011095864572,0.5,0.0,1.0,3
0.6666669151910531,1.0,0.5000011095864572,0.5,0.5,0.0,1
0.6666669151910531,1.0,0.5000011095864572,0.5,0.5,0.5,2
0.6666669151910531,1.0,0.5000011095864572,0.5,0.5,1.0,3
0.6666669151910531,1.0,0.5000011095864572,0.5,1.0,0.0,1
0.6666669151910531,1.0,0.5000011095864572,0.5,1.0,0.5,3
0.6666669151910531,1.0,0.5000011095864572,0.5,1.0,1.0,0
0.6666669151910531,1.0,0.5000011095864572,1.0,0.0,0.0,1
0.6666669151910531,1.0,0.5000011095864572,1.0,0.0,0.5,2
0.6666669151910531,1.0,0.5000011095864572,1.0,0.0,1.0,3
0.6666669151910531,1.0,0.5000011095864572,1.0,0.5,0.0,1
0.6666669151910531,1.0,0.5000011095864572,1.0,0.5,0.5,3
0.6666669151910531,1.0,0.5000011095864572,1.0,0.5,1.0,0
0.6666669151910531,1.0,0.5000011095864572,1.0,1.0,0.0,1
0.6666669151910531,1.0,0.5000011095864572,1.0,1.0,0.5,3
0.6666669151910531,1.0,0.5000011095864572,1.0,1.0,1.0,0
0.6666669151910531,1.0,1.0,0.0,0.0,0.0,1
0.6666669151910531,1.0,1.0,0.0,0.0,0.5,1
0.6666669151910531,1.0,1.0,0.0,0.0,1.0,1
0.6666669151910531,1.0,1.0,0.0,0.5,0.0,1
0.6666669151910531,1.0,1.0,0.0,0.5,0.5,1
0.6666669151910531,1.0,1.0,0.0,0.5,1.0,1
0.6666669151910531,1.0,1.0,0.0,1.0,0.0,1
0.6666669151910531,1.0,1.0,0.0,1.0,0.5,1
0.6666669151910531,1.0,1.0,0.0,1.0,1.0,1
0.6666669151910531,1.0,1.0,0.5,0.0,0.0,1
0.6666669151910531,1.0,1.0,0.5,0.0,0.5,2
0.6666669151910531,1.0,1.0,0.5,0.0,1.0,3
0.6666669151910531,1.0,1.0,0.5,0.5,0.0,1
0.6666669151910531,1.0,1.0,0.5,0.5,0.5,3
0.6666669151910531,1.0,1.0,0.5,0.5,1.0,0
0.6666669151910531,1.0,1.0,0.5,1.0,0.0,1
0.6666669151910531,1.0,1.0,0.5,1.0,0.5,3
0.6666669151910531,1.0,1.0,0.5,1.0,1.0,0
0.6666669151910531,1.0,1.0,1.0,0.0,0.0,1
0.6666669151910531,1.0,1.0,1.0,0.0,0.5,2
0.6666669151910531,1.0,1.0,1.0,0.0,1.0,3
0.6666669151910531,1.0,1.0,1.0,0.5,0.0,1
0.6666669151910531,1.0,1.0,1.0,0.5,0.5,3
0.6666669151910531,1.0,1.0,1.0,0.5,1.0,0
0.6666669151910531,1.0,1.0,1.0,1.0,0.0,1
0.6666669151910531,1.0,1.0,1.0,1.0,0.5,3
0.6666669151910531,1.0,1.0,1.0,1.0,1.0,0
0.6666669151910531,1.0,0.7500012945175334,0.0,0.0,0.0,1
0.6666669151910531,1.0,0.7500012945175334,0.0,0.0,0.5,1
0.6666669151910531,1.0,0.7500012945175334,0.0,0.0,1.0,1
0.6666669151910531,1.0,0.7500012945175334,0.0,0.5,0.0,1
0.6666669151910531,1.0,0.7500012945175334,0.0,0.5,0.5,1
0.6666669151910531,1.0,0.7500012945175334,0.0,0.5,1.0,1
0.6666669151910531,1.0,0.7500012945175334,0.0,1.0,0.0,1
0.6666669151910531,1.0,0.7500012945175334,0.0,1.0,0.5,1
0.6666669151910531,1.0,0.7500012945175334,0.0,1.0,1.0,1
0.6666669151910531,1.0,0.7500012945175334,0.5,0.0,0.0,1
0.6666669151910531,1.0,0.7500012945175334,0.5,0.0,0.5,2
0.6666669151910531,1.0,0.7500012945175334,0.5,0.0,1.0,3
0.6666669151910531,1.0,0.7500012945175334,0.5,0.5,0.0,1
0.6666669151910531,1.0,0.7500012945175334,0.5,0.5,0.5,3
0.6666669151910531,1.0,0.7500012945175334,0.5,0.5,1.0,0
0.6666669151910531,1.0,0.7500012945175334,0.5,1.0,0.0,1
0.6666669151910531,1.0,0.7500012945175334,0.5,1.0,0.5,3
0.6666669151910531,1.0,0.7500012945175334,0.5,1.0,1.0,0
0.6666669151910531,1.0,0.7500012945175334,1.0,0.0,0.0,1
0.6666669151910531,1.0,0.7500012945175334,1.0,0.0,0.5,2
0.6666669151910531,1.0,0.7500012945175334,1.0,0.0,1.0,3
0.6666669151910531,1.0,0.7500012945175334,1.0,0.5,0.0,1
0.6666669151910531,1.0,0.7500012945175334,1.0,0.5,0.5,3
0.6666669151910531,1.0,0.7500012945175334,1.0,0.5,1.0,0
0.6666669151910531,1.0,0.7500012945175334,1.0,1.0,0.0,1
0.6666669151910531,1.0,0.7500012945175334,1.0,1.0,0.5,3
0.6666669151910531,1.0,0.7500012945175334,1.0,1.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.5,1
1.0,0.0,0.0,0.0,0.0,1.0,1
1.0,0.0,0.0,0.0,0.5,0.0,1
1.0,0.0,0.0,0.0,0.5,0.5,1
1.0,0.0,0.0,0.0,0.5,1.0,1
1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,0.0,0.0,0.0,1.0,0.5,1
1.0,0.0,0.0,0.0,1.0,1.0,1
1.0,0.0,0.0,0.5,0.0,0.0,1
1.0,0.0,0.0,0.5,0.0,0.5,1
1.0,0.0,0.0,0.5,0.0,1.0,2
1.0,0.0,0.0,0.5,0.5,0.0,1
1.0,0.0,0.0,0.5,0.5,0.5,1
1.0,0.0,0.0,0.5,0.5,1.0,2
1.0,0.0,0.0,0.5,1.0,0.0,1
1.0,0.0,0.0,0.5,1.0,0.5,2
1.0,0.0,0.0,0.5,1.0,1.0,2
1.0,0.0,0.0,1.0,0.0,0.0,1
1.0,0.0,0.0,1.0,0.0,0.5,1
1.0,0.0,0.0,1.0,0.0,1.0,1
1.0,0.0,0.0,1.0,0.5,0.0,1
1.0,0.0,0.0,1.0,0.5,0.5,1
1.0,0.0,0.0,1.0,0.5,1.0,2
1.0,0.0,0.0,1.0,1.0,0.0,1
1.0,0.0,0.0,1.0,1.0,0.5,2
1.0,0.0,0.0,1.0,1.0,1.0,2
1.0,0.0,0.5000011095864572,0.0,0.0,0.0,1
1.0,0.0,0.5000011095864572,0.0,0.0,0.5,1
1.0,0.0,0.5000011095864572,0.0,0.0,1.0,1
1.0,0.0,0.5000011095864572,0.0,0.5,0.0,1
1.0,0.0,0.5000011095864572,0.0,0.5,0.5,1
1.0,0.0,0.5000011095864572,0.0,0.5,1.0,1
1.0,0.0,0.5000011095864572,0.0,1.0,0.0,1
1.0,0.0,0.5000011095864572,0.0,1.0,0.5,1
1.0,0.0,0.5000011095864572,0.0,1.0,1.0,1
1.0,0.0,0.5000011095864572,0.5,0.0,0.0,1
1.0,0.0,0.5000011095864572,0.5,0.0,0.5,1
1.0,0.0,0.5000011095864572,0.5,0.0,1.0,2
1.0,0.0,0.5000011095864572,0.5,0.5,0.0,1
1.0,0.0,0.5000011095864572,0.5,0.5,0.5,1
1.0,0.0,0.5000011095864572,0.5,0.5,1.0,2
1.0,0.0,0.5000011095864572,0.5,1.0,0.0,1
1.0,0.0,0.5000011095864572,0.5,1.0,0.5,2
1.0,0.0,0.5000011095864572,0.5,1.0,1.0,2
1.0,0.0,0.5000011095864572,1.0,0.0,0.0,1
1.0,0.0,0.5000011095864572,1.0,0.0,0.5,1
1.0,0.0,0.5000011095864572,1.0,0.0,1.0,2
1.0,0.0,0.5000011095864572,1.0,0.5,0.0,1
1.0,0.0,0.5000011095864572,1.0,0.5,0.5,2
1.0,0.0,0.5000011095864572,1.0,0.5,1.0,2
1.0,0.0,0.5000011095864572,1.0,1.0,0.0,1
1.0,0.0,0.5000011095864572,1.0,1.0,0.5,2
1.0,0.0,0.5000011095864572,1.0,1.0,1.0,2
1.0,0.0,1.0,0.0,0.0,0.0,1
1.0,0.0,1.0,0.0,0.0,0.5,1
1.0,0.0,1.0,0.0,0.0,1.0,1
1.0,0.0,1.0,0.0,0.5,0.0,1
1.0,0.0,1.0,0.0,0.5,0.5,1
1.0,0.0,1.0,0.0,0.5,1.0,1
1.0,0.0,1.0,0.0,1.0,0.0,1
1.0,0.0,1.0,0.0,1.0,0.5,1
1.0,0.0,1.0,0.0,1.0,1.0,1
1.0,0.0,1.0,0.5,0.0,0.0,1
1.0,0.0,1.0,0.5,0.0,0.5,1
1.0,0.0,1.0,0.5,0.0,1.0,2
1.0,0.0,1.0,0.5,0.5,0.0,1
1.0,0.0,1.0,0.5,0.5,0.5,2
1.0,0.0,1.0,0.5,0.5,1.0,2
1.0,0.0,1.0,0.5,1.0,0.0,1
1.0,0.0,1.0,0.5,1.0,0.5,2
1.0,0.0,1.0,0.5,1.0,1.0,2
1.0,0.0,1.0,1.0,0.0,0.0,1
1.0,0.0,1.0,1.0,0.0,0.5,1
1.0,0.0,1.0,1.0,0.0,1.0,2
1.0,0.0,1.0,1.0,0.5,0.0,1
1.0,0.0,1.0,1.0,0.5,0.5,2
1.0,0.0,1.0,1.0,0.5,1.0,2
1.0,0.0,1.0,1.0,1.0,0.0,1
1.0,0.0,1.0,1.0,1.0,0.5,2
1.0,0.0,1.0,1.0,1.0,1.0,2
1.0,0.0,0.7500012945175334,0.0,0.0,0.0,1
1.0,0.0,0.7500012945175334,0.0,0.0,0.5,1
1.0,0.0,0.7500012945175334,0.0,0.0,1.0,1
1.0,0.0,0.7500012945175334,0.0,0.5,0.0,1
1.0,0.0,0.7500012945175334,0.0,0.5,0.5,1
1.0,0.0,0.7500012945175334,0.0,0.5,1.0,1
1.0,0.0,0.7500012945175334,0.0,1.0,0.0,1
1.0,0.0,0.7500012945175334,0.0,1.0,0.5,1
1.0,0.0,0.7500012945175334,0.0,1.0,1.0,1
1.0,0.0,0.7500012945175334,0.5,0.0,0.0,1
1.0,0.0,0.7500012945175334,0.5,0.0,0.5,1
1.0,0.0,0.7500012945175334,0.5,0.0,1.0,2
1.0,0.0,0.7500012945175334,0.5,0.5,0.0,1
1.0,0.0,0.7500012945175334,0.5,0.5,0.5,2
1.0,0.0,0.7500012945175334,0.5,0.5,1.0,2
1.0,0.0,0.7500012945175334,0.5,1.0,0.0,1
1.0,0.0,0.7500012945175334,0.5,1.0,0.5,2
1.0,0.0,0.7500012945175334,0.5,1.0,1.0,2
1.0,0.0,0.7500012945175334,1.0,0.0,0.0,1
1.0,0.0,0.7500012945175334,1.0,0.0,0.5,1
1.0,0.0,0.7500012945175334,1.0,0.0,1.0,2
1.0,0.0,0.7500012945175334,1.0,0.5,0.0,1
1.0,0.0,0.7500012945175334,1.0,0.5,0.5,2
1.0,0.0,0.7500012945175334,1.0,0.5,1.0,2
1.0,0.0,0.7500012945175334,1.0,1.0,0.0,1
1.0,0.0,0.7500012945175334,1.0,1.0,0.5,2
1.0,0.0,0.7500012945175334,1.0,1.0,1.0,2
1.0,0.33333308480894686,0.0,0.0,0.0,0.0,1
1.0,0.33333308480894686,0.0,0.0,0.0,0.5,1
1.0,0.33333308480894686,0.0,0.0,0.0,1.0,1
1.0,0.33333308480894686,0.0,0.0,0.5,0.0,1
1.0,0.33333308480894686,0.0,0.0,0.5,0.5,1
1.0,0.33333308480894686,0.0,0.0,0.5,1.0,1
1.0,0.33333308480894686,0.0,0.0,1.0,0.0,1
1.0,0.33333308480894686,0.0,0.0,1.0,0.5,1
1.0,0.33333308480894686,0.0,0.0,1.0,1.0,1
1.0,0.33333308480894686,0.0,0.5,0.0,0.0,1
1.0,0.33333308480894686,0.0,0.5,0.0,0.5,2
1.0,0.33333308480894686,0.0,0.5,0.0,1.0,2
1.0,0.33333308480894686,0.0,0.5,0.5,0.0,1
1.0,0.33333308480894686,0.0,0.5,0.5,0.5,2
1.0,0.33333308480894686,0.0,0.5,0.5,1.0,2
1.0,0.33333308480894686,0.0,0.5,1.0,0.0,1
1.0,0.33333308480894686,0.0,0.5,1.0,0.5,2
1.0,0.33333308480894686,0.0,0.5,1.0,1.0,0
1.0,0.33333308480894686,0.0,1.0,0.0,0.0,1
1.0,0.33333308480894686,0.0,1.0,0.0,0.5,1
1.0,0.33333308480894686,0.0,1.0,0.0,1.0,1
1.0,0.33333308480894686,0.0,1.0,0.5,0.0,1
1.0,0.33333308480894686,0.0,1.0,0.5,0.5,2
1.0,0.33333308480894686,0.0,1.0,0.5,1.0,2
1.0,0.33333308480894686,0.0,1.0,1.0,0.0,1
1.0,0.33333308480894686,0.0,1.0,1.0,0.5,2
1.0,0.33333308480894686,0.0,1.0,1.0,1.0,0
1.0,0.33333308480894686,0.5000011095864572,0.0,0.0,0.0,1
1.0,0.33333308480894686,0.5000011095864572,0.0,0.0,0.5,1
1.0,0.33333308480894686,0.5000011095864572,0.0,0.0,1.0,1
1.0,0.33333308480894686,0.5000011095864572,0.0,0.5,0.0,1
1.0,0.33333308480894686,0.5000011095864572,0.0,0.5,0.5,1
1.0,0.33333308480894686,0.5000011095864572,0.0,0.5,1.0,1
1.0,0.33333308480894686,0.5000011095864572,0.0,1.0,0.0,1
1.0,0.33333308480894686,0.5000011095864572,0.0,1.0,0.5,1
1.0,0.33333308480894686,0.5000011095864572,0.0,1.0,1.0,1
1.0,0.33333308480894686,0.5000011095864572,0.5,0.0,0.0,1
1.0,0.33333308480894686,0.5000011095864572,0.5,0.0,0.5,2
1.0,0.33333308480894686,0.5000011095864572,0.5,0.0,1.0,2
1.0,0.33333308480894686,0.5000011095864572,0.5,0.5,0.0,1
1.0,0.33333308480894686,0.5000011095864572,0.5,0.5,0.5,2
1.0,0.33333308480894686,0.5000011095864572,0.5,0.5,1.0,2
1.0,0.33333308480894686,0.5000011095864572,0.5,1.0,0.0,1
1.0,0.33333308480894686,0.5000011095864572,0.5,1.0,0.5,2
1.0,0.33333308480894686,0.5000011095864572,0.5,1.0,1.0,0
1.0,0.33333308480894686,0.5000011095864572,1.0,0.0,0.0,1
1.0,0.33333308480894686,0.5000011095864572,1.0,0.0,0.5,2
1.0,0.33333308480894686,0.5000011095864572,1.0,0.0,1.0,2
1.0,0.33333308480894686,0.5000011095864572,1.0,0.5,0.0,1
1.0,0.33333308480894686,0.5000011095864572,1.0,0.5,0.5,2
1.0,0.33333308480894686,0.5000011095864572,1.0,0.5,1.0,0
1.0,0.33333308480894686,0.5000011095864572,1.0,1.0,0.0,1
1.0,0.33333308480894686,0.5000011095864572,1.0,1.0,0.5,2
1.0,0.33333308480894686,0.5000011095864572,1.0,1.0,1.0,0
1.0,0.33333308480894686,1.0,0.0,0.0,0.0,1
1.0,0.33333308480894686,1.0,0.0,0.0,0.5,1
1.0,0.33333308480894686,1.0,0.0,0.0,1.0,1
1.0,0.33333308480894686,1.0,0.0,0.5,0.0,1
1.0,0.33333308480894686,1.0,0.0,0.5,0.5,1
1.0,0.33333308480894686,1.0,0.0,0.5,1.0,1
1.0,0.33333308480894686,1.0,0.0,1.0,0.0,1
1.0,0.33333308480894686,1.0,0.0,1.0,0.5,1
1.0,0.33333308480894686,1.0,0.0,1.0,1.0,1
1.0,0.33333308480894686,1.0,0.5,0.0,0.0,1
1.0,0.33333308480894686,1.0,0.5,0.0,0.5,2
1.0,0.33333308480894686,1.0,0.5,0.0,1.0,2
1.0,0.33333308480894686,1.0,0.5,0.5,0.0,1
1.0,0.33333308480894686,1.0,0.5,0.5,0.5,2
1.0,0.33333308480894686,1.0,0.5,0.5,1.0,0
1.0,0.33333308480894686,1.0,0.5,1.0,0.0,1
1.0,0.33333308480894686,1.0,0.5,1.0,0.5,2
1.0,0.33333308480894686,1.0,0.5,1.0,1.0,0
1.0,0.33333308480894686,1.0,1.0,0.0,0.0,1
1.0,0.33333308480894686,1.0,1.0,0.0,0.5,2
1.0,0.33333308480894686,1.0,1.0,0.0,1.0,2
1.0,0.33333308480894686,1.0,1.0,0.5,0.0,1
1.0,0.33333308480894686,1.0,1.0,0.5,0.5,2
1.0,0.33333308480894686,1.0,1.0,0.5,1.0,0
1.0,0.33333308480894686,1.0,1.0,1.0,0.0,1
1.0,0.33333308480894686,1.0,1.0,1.0,0.5,2
1.0,0.33333308480894686,1.0,1.0,1.0,1.0,0
1.0,0.33333308480894686,0.7500012945175334,0.0,0.0,0.0,1
1.0,0.33333308480894686,0.7500012945175334,0.0,0.0,0.5,1
1.0,0.33333308480894686,0.7500012945175334,0.0,0.0,1.0,1
1.0,0.33333308480894686,0.7500012945175334,0.0,0.5,0.0,1
1.0,0.33333308480894686,0.7500012945175334,0.0,0.5,0.5,1
1.0,0.33333308480894686,0.7500012945175334,0.0,0.5,1.0,1
1.0,0.33333308480894686,0.7500012945175334,0.0,1.0,0.0,1
1.0,0.33333308480894686,0.7500012945175334,0.0,1.0,0.5,1
1.0,0.33333308480894686,0.7500012945175334,0.0,1.0,1.0,1
1.0,0.33333308480894686,0.7500012945175334,0.5,0.0,0.0,1
1.0,0.33333308480894686,0.7500012945175334,0.5,0.0,0.5,2
1.0,0.33333308480894686,0.7500012945175334,0.5,0.0,1.0,2
1.0,0.33333308480894686,0.7500012945175334,0.5,0.5,0.0,1
1.0,0.33333308480894686,0.7500012945175334,0.5,0.5,0.5,2
1.0,0.33333308480894686,0.7500012945175334,0.5,0.5,1.0,0
1.0,0.33333308480894686,0.7500012945175334,0.5,1.0,0.0,1
1.0,0.33333308480894686,0.7500012945175334,0.5,1.0,0.5,2
1.0,0.33333308480894686,0.7500012945175334,0.5,1.0,1.0,0
1.0,0.33333308480894686,0.7500012945175334,1.0,0.0,0.0,1
1.0,0.33333308480894686,0.7500012945175334,1.0,0.0,0.5,2
1.0,0.33333308480894686,0.7500012945175334,1.0,0.0,1.0,2
1.0,0.33333308480894686,0.7500012945175334,1.0,0.5,0.0,1
1.0,0.33333308480894686,0.7500012945175334,1.0,0.5,0.5,2
1.0,0.33333308480894686,0.7500012945175334,1.0,0.5,1.0,0
1.0,0.33333308480894686,0.7500012945175334,1.0,1.0,0.0,1
1.0,0.33333308480894686,0.7500012945175334,1.0,1.0,0.5,2
1.0,0.33333308480894686,0.7500012945175334,1.0,1.0,1.0,0
1.0,0.6666669151910531,0.0,0.0,0.0,0.0,1
1.0,0.6666669151910531,0.0,0.0,0.0,0.5,1
1.0,0.6666669151910531,0.0,0.0,0.0,1.0,1
1.0,0.6666669151910531,0.0,0.0,0.5,0.0,1
1.0,0.6666669151910531,0.0,0.0,0.5,0.5,1
1.0,0.6666669151910531,0.0,0.0,0.5,1.0,1
1.0,0.6666669151910531,0.0,0.0,1.0,0.0,1
1.0,0.6666669151910531,0.0,0.0,1.0,0.5,1
1.0,0.6666669151910531,0.0,0.0,1.0,1.0,1
1.0,0.6666669151910531,0.0,0.5,0.0,0.0,1
1.0,0.6666669151910531,0.0,0.5,0.0,0.5,2
1.0,0.6666669151910531,0.0,0.5,0.0,1.0,3
1.0,0.6666669151910531,0.0,0.5,0.5,0.0,1
1.0,0.6666669151910531,0.0,0.5,0.5,0.5,2
1.0,0.6666669151910531,0.0,0.5,0.5,1.0,3
1.0,0.6666669151910531,0.0,0.5,1.0,0.0,1
1.0,0.6666669151910531,0.0,0.5,1.0,0.5,3
1.0,0.6666669151910531,0.0,0.5,1.0,1.0,0
1.0,0.6666669151910531,0.0,1.0,0.0,0.0,1
1.0,0.6666669151910531,0.0,1.0,0.0,0.5,1
1.0,0.6666669151910531,0.0,1.0,0.0,1.0,1
1.0,0.6666669151910531,0.0,1.0,0.5,0.0,1
1.0,0.6666669151910531,0.0,1.0,0.5,0.5,2
1.0,0.6666669151910531,0.0,1.0,0.5,1.0,3
1.0,0.6666669151910531,0.0,1.0,1.0,0.0,1
1.0,0.6666669151910531,0.0,1.0,1.0,0.5,3
1.0,0.6666669151910531,0.0,1.0,1.0,1.0,0
1.0,0.6666669151910531,0.5000011095864572,0.0,0.0,0.0,1
1.0,0.6666669151910531,0.5000011095864572,0.0,0.0,0.5,1
1.0,0.6666669151910531,0.5000011095864572,0.0,0.0,1.0,1
1.0,0.6666669151910531,0.5000011095864572,0.0,0.5,0.0,1
1.0,0.6666669151910531,0.5000011095864572,0.0,0.5,0.5,1
1.0,0.6666669151910531,0.5000011095864572,0.0,0.5,1.0,1
1.0,0.6666669151910531,0.5000011095864572,0.0,1.0,0.0,1
1.0,0.6666669151910531,0.5000011095864572,0.0,1.0,0.5,1
1.0,0.6666669151910531,0.5000011095864572,0.0,1.0,1.0,1
1.0,0.6666669151910531,0.5000011095864572,0.5,0.0,0.0,1
1.0,0.6666669151910531,0.5000011095864572,0.5,0.0,0.5,2
1.0,0.6666669151910531,0.5000011095864572,0.5,0.0,1.0,3
1.0,0.6666669151910531,0.5000011095864572,0.5,0.5,0.0,1
1.0,0.6666669151910531,0.5000011095864572,0.5,0.5,0.5,2
1.0,0.6666669151910531,0.5000011095864572,0.5,0.5,1.0,3
1.0,0.6666669151910531,0.5000011095864572,0.5,1.0,0.0,1
1.0,0.6666669151910531,0.5000011095864572,0.5,1.0,0.5,3
1.0,0.6666669151910531,0.5000011095864572,0.5,1.0,1.0,0
1.0,0.6666669151910531,0.5000011095864572,1.0,0.0,0.0,1
1.0,0.6666669151910531,0.5000011095864572,1.0,0.0,0.5,2
1.0,0.6666669151910531,0.5000011095864572,1.0,0.0,1.0,3
1.0,0.6666669151910531,0.5000011095864572,1.0,0.5,0.0,1
1.0,0.6666669151910531,0.5000011095864572,1.0,0.5,0.5,3
1.0,0.6666669151910531,0.5000011095864572,1.0,0.5,1.0,0
1.0,0.6666669151910531,0.5000011095864572,1.0,1.0,0.0,1
1.0,0.6666669151910531,0.5000011095864572,1.0,1.0,0.5,3
1.0,0.6666669151910531,0.5000011095864572,1.0,1.0,1.0,0
1.0,0.6666669151910531,1.0,0.0,0.0,0.0,1
1.0,0.6666669151910531,1.0,0.0,0.0,0.5,1
1.0,0.6666669151910531,1.0,0.0,0.0,1.0,1
1.0,0.6666669151910531,1.0,0.0,0.5,0.0,1
1.0,0.6666669151910531,1.0,0.0,0.5,0.5,1
1.0,0.6666669151910531,1.0,0.0,0.5,1.0,1
1.0,0.6666669151910531,1.0,0.0,1.0,0.0,1
1.0,0.6666669151910531,1.0,0.0,1.0,0.5,1
1.0,0.6666669151910531,1.0,0.0,1.0,1.0,1
1.0,0.6666669151910531,1.0,0.5,0.0,0.0,1
1.0,0.6666669151910531,1.0,0.5,0.0,0.5,2
1.0,0.6666669151910531,1.0,0.5,0.0,1.0,3
1.0,0.6666669151910531,1.0,0.5,0.5,0.0,1
1.0,0.6666669151910531,1.0,0.5,0.5,0.5,3
1.0,0.6666669151910531,1.0,0.5,0.5,1.0,0
1.0,0.6666669151910531,1.0,0.5,1.0,0.0,1
1.0,0.6666669151910531,1.0,0.5,1.0,0.5,3
1.0,0.6666669151910531,1.0,0.5,1.0,1.0,0
1.0,0.6666669151910531,1.0,1.0,0.0,0.0,1
1.0,0.6666669151910531,1.0,1.0,0.0,0.5,2
1.0,0.6666669151910531,1.0,1.0,0.0,1.0,3
1.0,0.6666669151910531,1.0,1.0,0.5,0.0,1
1.0,0.6666669151910531,1.0,1.0,0.5,0.5,3
1.0,0.6666669151910531,1.0,1.0,0.5,1.0,0
1.0,0.6666669151910531,1.0,1.0,1.0,0.0,1
1.0,0.6666669151910531,1.0,1.0,1.0,0.5,3
1.0,0.6666669151910531,1.0,1.0,1.0,1.0,0
1.0,0.6666669151910531,0.7500012945175334,0.0,0.0,0.0,1
1.0,0.6666669151910531,0.7500012945175334,0.0,0.0,0.5,1
1.0,0.6666669151910531,0.7500012945175334,0.0,0.0,1.0,1
1.0,0.6666669151910531,0.7500012945175334,0.0,0.5,0.0,1
1.0,0.6666669151910531,0.7500012945175334,0.0,0.5,0.5,1
1.0,0.6666669151910531,0.7500012945175334,0.0,0.5,1.0,1
1.0,0.6666669151910531,0.7500012945175334,0.0,1.0,0.0,1
1.0,0.6666669151910531,0.7500012945175334,0.0,1.0,0.5,1
1.0,0.6666669151910531,0.7500012945175334,0.0,1.0,1.0,1
1.0,0.6666669151910531,0.7500012945175334,0.5,0.0,0.0,1
1.0,0.6666669151910531,0.7500012945175334,0.5,0.0,0.5,2
1.0,0.6666669151910531,0.7500012945175334,0.5,0.0,1.0,3
1.0,0.6666669151910531,0.7500012945175334,0.5,0.5,0.0,1
1.0,0.6666669151910531,0.7500012945175334,0.5,0.5,0.5,3
1.0,0.6666669151910531,0.7500012945175334,0.5,0.5,1.0,0
1.0,0.6666669151910531,0.7500012945175334,0.5,1.0,0.0,1
1.0,0.6666669151910531,0.7500012945175334,0.5,1.0,0.5,3
1.0,0.6666669151910531,0.7500012945175334,0.5,1.0,1.0,0
1.0,0.6666669151910531,0.7500012945175334,1.0,0.0,0.0,1
1.0,0.6666669151910531,0.7500012945175334,1.0,0.0,0.5,2
1.0,0.6666669151910531,0.7500012945175334,1.0,0.0,1.0,3
1.0,0.6666669151910531,0.7500012945175334,1.0,0.5,0.0,1
1.0,0.6666669151910531,0.7500012945175334,1.0,0.5,0.5,3
1.0,0.6666669151910531,0.7500012945175334,1.0,0.5,1.0,0
1.0,0.6666669151910531,0.7500012945175334,1.0,1.0,0.0,1
1.0,0.6666669151910531,0.7500012945175334,1.0,1.0,0.5,3
1.0,0.6666669151910531,0.7500012945175334,1.0,1.0,1.0,0
1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.5,1
1.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.0,0.0,0.5,0.0,1
1.0,1.0,0.0,0.0,0.5,0.5,1
1.0,1.0,0.0,0.0,0.5,1.0,1
1.0,1.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.0,0.0,1.0,0.5,1
1.0,1.0,0.0,0.0,1.0,1.0,1
1.0,1.0,0.0,0.5,0.0,0.0,1
1.0,1.0,0.0,0.5,0.0,0.5,2
1.0,1.0,0.0,0.5,0.0,1.0,3
1.0,1.0,0.0,0.5,0.5,0.0,1
1.0,1.0,0.0,0.5,0.5,0.5,2
1.0,1.0,0.0,0.5,0.5,1.0,3
1.0,1.0,0.0,0.5,1.0,0.0,1
1.0,1.0,0.0,0.5,1.0,0.5,3
1.0,1.0,0.0,0.5,1.0,1.0,0
1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,1.0,0.0,1.0,0.0,0.5,1
1.0,1.0,0.0,1.0,0.0,1.0,1
1.0,1.0,0.0,1.0,0.5,0.0,1
1.0,1.0,0.0,1.0,0.5,0.5,2
1.0,1.0,0.0,1.0,0.5,1.0,3
1.0,1.0,0.0,1.0,1.0,0.0,1
1.0,1.0,0.0,1.0,1.0,0.5,3
1.0,1.0,0.0,1.0,1.0,1.0,0
1.0,1.0,0.5000011095864572,0.0,0.0,0.0,1
1.0,1.0,0.5000011095864572,0.0,0.0,0.5,1
1.0,1.0,0.5000011095864572,0.0,0.0,1.0,1
1.0,1.0,0.5000011095864572,0.0,0.5,0.0,1
1.0,1.0,0.5000011095864572,0.0,0.5,0.5,1
1.0,1.0,0.5000011095864572,0.0,0.5,1.0,1
1.0,1.0,0.5000011095864572,0.0,1.0,0.0,1
1.0,1.0,0.5000011095864572,0.0,1.0,0.5,1
1.0,1.0,0.5000011095864572,0.0,1.0,1.0,1
1.0,1.0,0.5000011095864572,0.5,0.0,0.0,1
